@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 real
@attribute attr40 real
@attribute attr41 real
@attribute attr42 real
@attribute attr43 real
@attribute attr44 real
@attribute attr45 real
@attribute attr46 real
@attribute attr47 real
@attribute attr48 real
@attribute attr49 real
@attribute attr50 real
@attribute attr51 real
@attribute attr52 real
@attribute attr53 real
@attribute attr54 real
@attribute attr55 real
@attribute attr56 real
@attribute attr57 real
@attribute attr58 real
@attribute attr59 real
@attribute attr60 real
@attribute attr61 real
@attribute attr62 real
@attribute attr63 real
@attribute attr64 real
@attribute attr65 real
@attribute attr66 real
@attribute attr67 real
@attribute attr68 real
@attribute attr69 real
@attribute attr70 real
@attribute attr71 real
@attribute attr72 real
@attribute attr73 real
@attribute attr74 real
@attribute attr75 real
@attribute attr76 real
@attribute attr77 real
@attribute attr78 real
@attribute attr79 real
@attribute attr80 real
@attribute attr81 real
@attribute attr82 string
@data
1.0,0.0,7.0,3.0,0.0,3.0,19.0,7.0,3.0,1.0,2.0,8.0,0.142857,4.0,3.0,1.0,0.0,5.0,2.0,0.8,1.0,1.0,0.0,17.0,0.0,13.0,14.0,16.0,2.0,0.0,3.0,174.0,169.0,16.0,0.142857,0.0,16.0,40.0,2.0,51.0,0.875,0.913043,50.0,3.0,3.125,51.0,458.0,0.0,5633.0,510.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,7.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,17.0,14.0,0.0,2.0,0.0,'Y1'
1.0,0.0,5.0,1.0,0.0,3.0,26.0,5.0,0.0,3.0,0.0,13.0,0.166667,1.0,1.0,1.0,3.0,5.0,0.0,0.2,2.0,1.0,0.0,192.0,0.0,55.0,43.0,191.0,9.0,0.0,1.0,3001.0,2993.0,56.0,0.950926,4.0,49.0,286.0,0.0,1247.0,0.742874,0.94382,1245.0,6.494792,6.518325,6.0,260.0,2.0,5347.0,264.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,85.0,107.0,0.0,0.0,184.0,0.0,8.0,1.0,1.0,183.0,0.0,8.0,187.0,0.0,4.0,0.0,'Y1'
2.0,0.0,14.0,4.0,0.0,6.0,164.0,39.0,0.0,25.0,0.0,46.0,0.222222,13.0,16.0,4.0,2.0,26.0,0.0,0.5,0.0,13.0,0.0,38.0,0.0,21.0,29.0,25.0,17.0,0.0,2.0,745.0,637.0,49.0,0.327635,0.0,39.0,130.0,0.0,150.0,0.926868,0.913043,131.0,3.947368,5.24,17.0,145.0,0.0,2074.0,207.0,13.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,27.0,10.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,24.0,0.0,1.0,0.0,'Y1'
2.0,2.0,0.0,0.0,2.0,1.0,124.0,1.0,0.0,11.0,0.0,46.0,1.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,1.0,36.0,4.0,89.0,0.0,3.0,5.0,53.0,97.0,520.0,5.0,2078.0,1633.0,4.0,0.115126,34.0,1.0,94.0,0.0,136.0,0.959583,0.292929,88.0,1.52809,1.660377,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,59.0,2.0,2.0,34.0,34.0,34.0,63.0,0.0,0.0,65.0,3.0,21.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,52.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,4.0,89.0,0.0,3.0,5.0,53.0,97.0,520.0,5.0,2078.0,1633.0,4.0,0.115126,34.0,1.0,94.0,0.0,136.0,0.959583,0.292929,88.0,1.52809,1.660377,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,59.0,2.0,2.0,34.0,34.0,34.0,63.0,0.0,0.0,65.0,3.0,21.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,89.0,52.0,0.0,1.0,0.0,'Y0'
1.0,0.0,30.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,33.0,0.032258,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,9.0,110.0,1.0,33.0,12.0,63.0,99.0,519.0,5.0,1834.0,1312.0,11.0,0.142318,47.0,3.0,124.0,0.0,142.0,0.968863,0.333333,95.0,1.290909,1.507937,50.0,400.0,1.0,12877.0,545.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,51.0,1.0,0.0,47.0,47.0,47.0,52.0,0.0,0.0,91.0,3.0,16.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0,62.0,0.0,1.0,0.0,'Y1'
7.0,1.0,0.0,0.0,1.0,7.0,125.0,39.0,0.0,43.0,0.0,44.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,150.0,150.0,1.0,0.0,0.0,1.0,3.0,0.0,41.0,0.0,1.0,41.0,20.5,20.5,22.0,94.0,0.0,3009.0,112.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,'Y0'
0.0,0.0,10.0,3.0,0.0,2.0,29.0,2.0,1.0,1.0,2.0,12.0,0.0,4.0,7.0,0.0,0.0,9.0,2.0,0.444444,0.0,0.0,1.0,1.0,0.0,10.0,4.0,1.0,0.0,8.0,2.0,31.0,31.0,7.0,1.0,0.0,5.0,20.0,0.0,2.0,0.0,0.913043,2.0,2.0,2.0,9.0,49.0,0.0,713.0,67.0,22.0,426.0,16.0,1879.0,1530.0,33431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,'Y1'
2.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,2.0,0.0,6.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,7.0,7.0,2.0,129.0,129.0,2.0,1.0,5.0,3.0,12.0,0.0,26.0,1.0,0.285714,26.0,13.0,13.0,9.0,18.0,0.0,348.0,18.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,'Y0'
1.0,0.0,9.0,3.0,0.0,3.0,21.0,8.0,0.0,1.0,0.0,12.0,0.181818,6.0,4.0,2.0,1.0,7.0,0.0,0.857143,1.0,3.0,2.0,11.0,0.0,13.0,11.0,8.0,5.0,3.0,2.0,353.0,320.0,13.0,0.428571,0.0,10.0,32.0,0.0,26.0,0.78,0.666667,22.0,2.363636,2.75,7.0,56.0,4.0,935.0,68.0,37.0,485.0,19.0,2169.0,1864.0,34855.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,1.0,0.0,'Y1'
1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,491.0,0.0,6.0,5.0,482.0,39.0,0.0,1.0,6989.0,6929.0,10.0,0.863372,3.0,7.0,503.0,0.0,2681.0,0.979644,0.912409,2671.0,5.460285,5.541494,9.0,583.0,1.0,10474.0,596.0,19.0,107.0,10.0,3309.0,3159.0,58364.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,39.0,1.0,0.0,134.0,357.0,0.0,0.0,112.0,0.0,379.0,1.0,0.0,112.0,1.0,378.0,477.0,0.0,5.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,2.0,491.0,0.0,6.0,5.0,482.0,39.0,0.0,1.0,6989.0,6929.0,10.0,0.863372,3.0,7.0,503.0,0.0,2681.0,0.979644,0.912409,2671.0,5.460285,5.541494,9.0,583.0,1.0,10474.0,596.0,19.0,107.0,10.0,3309.0,3159.0,58364.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,39.0,1.0,0.0,134.0,357.0,0.0,0.0,112.0,0.0,379.0,1.0,0.0,112.0,1.0,378.0,477.0,0.0,5.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,2.0,491.0,0.0,6.0,5.0,482.0,39.0,0.0,1.0,6989.0,6929.0,10.0,0.863372,3.0,7.0,503.0,0.0,2681.0,0.979644,0.912409,2671.0,5.460285,5.541494,9.0,583.0,1.0,10474.0,596.0,19.0,107.0,10.0,3309.0,3159.0,58364.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,39.0,1.0,0.0,134.0,357.0,0.0,0.0,112.0,0.0,379.0,1.0,0.0,112.0,1.0,378.0,477.0,0.0,5.0,0.0,'Y0'
1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,40.0,0.0,14.0,12.0,38.0,22.0,0.0,1.0,1127.0,1100.0,34.0,0.426743,5.0,11.0,88.0,0.0,164.0,0.963869,0.727273,162.0,4.1,4.263158,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,5.0,12.0,0.0,8.0,7.0,7.0,14.0,1.0,0.0,17.0,1.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,2.0,49.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,40.0,0.0,14.0,12.0,38.0,22.0,0.0,1.0,1127.0,1100.0,34.0,0.426743,5.0,11.0,88.0,0.0,164.0,0.963869,0.727273,162.0,4.1,4.263158,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,5.0,12.0,0.0,8.0,7.0,7.0,14.0,1.0,0.0,17.0,1.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,1.0,0.0,'Y0'
0.0,0.0,0.0,0.0,0.0,3.0,24.0,2.0,0.0,3.0,0.0,6.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,40.0,0.0,14.0,12.0,38.0,22.0,0.0,1.0,1127.0,1100.0,34.0,0.426743,5.0,11.0,88.0,0.0,164.0,0.963869,0.727273,162.0,4.1,4.263158,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,5.0,12.0,0.0,8.0,7.0,7.0,14.0,1.0,0.0,17.0,1.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,1.0,0.0,'Y0'
1.0,0.0,8.0,3.0,0.0,4.0,244.0,41.0,0.0,59.0,0.0,84.0,0.578947,7.0,8.0,11.0,6.0,15.0,0.0,0.466667,1.0,2.0,1.0,40.0,0.0,14.0,12.0,38.0,22.0,0.0,1.0,1127.0,1100.0,34.0,0.426743,5.0,11.0,88.0,0.0,164.0,0.963869,0.727273,162.0,4.1,4.263158,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,5.0,12.0,0.0,8.0,7.0,7.0,14.0,1.0,0.0,17.0,1.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,1.0,0.0,'Y1'
1.0,0.0,6.0,2.0,0.0,8.0,176.0,41.0,0.0,14.0,0.0,21.0,0.142857,5.0,15.0,1.0,5.0,22.0,0.0,0.227273,1.0,2.0,1.0,40.0,0.0,14.0,12.0,38.0,22.0,0.0,1.0,1127.0,1100.0,34.0,0.426743,5.0,11.0,88.0,0.0,164.0,0.963869,0.727273,162.0,4.1,4.263158,3.0,46.0,0.0,1238.0,49.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,5.0,12.0,0.0,8.0,7.0,7.0,14.0,1.0,0.0,17.0,1.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,1.0,0.0,'Y1'
2.0,0.0,18.0,6.0,0.0,8.0,163.0,16.0,0.0,22.0,0.0,56.0,0.333333,9.0,18.0,9.0,4.0,31.0,0.0,0.290323,2.0,39.0,46.0,157.0,0.0,43.0,69.0,118.0,39.0,0.0,1.0,3877.0,3392.0,181.0,0.24011,0.0,31.0,366.0,2.0,435.0,0.989645,0.913043,377.0,2.770701,3.194915,71.0,469.0,7.0,12094.0,560.0,44.0,280.0,36.0,2923.0,2438.0,52319.0,0.0,22.0,17.0,0.0,6.0,6.0,5.0,32.0,1.0,1.0,91.0,4.0,62.0,0.0,0.0,2.0,155.0,0.0,0.0,0.0,0.0,157.0,118.0,0.0,0.0,0.0,'Y1'
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,5.0,35.0,0.0,1.0,177.0,161.0,0.0,0.535714,14.0,0.0,9.0,0.0,31.0,0.953571,0.217391,26.0,3.444444,5.2,8.0,30.0,1.0,1005.0,38.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,2.0,19.0,0.0,19.0,21.0,19.0,14.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,'Y0'
0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,5.0,35.0,0.0,1.0,177.0,161.0,0.0,0.535714,14.0,0.0,9.0,0.0,31.0,0.953571,0.217391,26.0,3.444444,5.2,8.0,30.0,1.0,1005.0,38.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,2.0,19.0,0.0,19.0,21.0,19.0,14.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,'Y0'
0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,5.0,35.0,0.0,1.0,177.0,161.0,0.0,0.535714,14.0,0.0,9.0,0.0,31.0,0.953571,0.217391,26.0,3.444444,5.2,8.0,30.0,1.0,1005.0,38.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,2.0,19.0,0.0,19.0,21.0,19.0,14.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,'Y0'
1.0,0.0,8.0,2.0,0.0,3.0,39.0,7.0,0.0,9.0,0.0,16.0,0.0,2.0,4.0,0.0,0.0,6.0,0.0,0.333333,0.0,0.0,0.0,3.0,0.0,11.0,5.0,3.0,0.0,0.0,1.0,142.0,142.0,8.0,0.0,0.0,6.0,16.0,0.0,17.0,0.0,1.0,17.0,5.666667,5.666667,8.0,30.0,1.0,1005.0,38.0,33.0,297.0,25.0,2742.0,2257.0,38451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,'Y1'
1.0,0.0,0.0,0.0,0.0,3.0,30.0,4.0,0.0,7.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,269.0,269.0,1.0,1.0,0.0,1.0,9.0,0.0,24.0,0.857143,1.0,24.0,3.0,3.0,1.0,8.0,0.0,269.0,8.0,33.0,388.0,47.0,2957.0,2678.0,55590.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,2.0,1.0,5.0,8.0,1.0,0.0,0.0,'Y0'
1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,269.0,269.0,1.0,1.0,0.0,1.0,9.0,0.0,24.0,0.857143,1.0,24.0,3.0,3.0,1.0,8.0,0.0,269.0,8.0,33.0,388.0,47.0,2957.0,2678.0,55590.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,2.0,1.0,5.0,8.0,1.0,0.0,0.0,'Y0'
2.0,0.0,1.0,1.0,0.0,5.0,162.0,22.0,0.0,15.0,0.0,28.0,0.769231,9.0,9.0,10.0,3.0,11.0,0.0,0.818182,0.0,8.0,1.0,15.0,1.0,4.0,12.0,7.0,14.0,74.0,4.0,581.0,478.0,15.0,0.2,0.0,12.0,35.0,0.0,63.0,0.913265,0.272727,51.0,4.2,7.285714,11.0,75.0,0.0,1541.0,88.0,33.0,388.0,47.0,2957.0,2678.0,55590.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,1.0,0.0,'Y0'
3.0,0.0,0.0,0.0,0.0,2.0,18.0,3.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,382.0,337.0,0.0,0.0,0.0,0.0,11.0,2.0,47.0,1.0,0.913043,41.0,4.272727,4.555556,1.0,9.0,0.0,382.0,11.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,10.0,8.0,0.0,1.0,1.0,'Y0'
2.0,1.0,21.0,7.0,1.0,7.0,210.0,48.0,0.0,37.0,0.0,62.0,0.16,6.0,9.0,4.0,2.0,14.0,0.0,0.428571,1.0,0.0,1.0,10.0,0.0,29.0,11.0,10.0,7.0,0.0,1.0,517.0,517.0,15.0,1.0,0.0,13.0,32.0,0.0,81.0,0.730159,1.0,81.0,8.1,8.1,36.0,124.0,3.0,5337.0,130.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,'Y1'
2.0,0.0,11.0,3.0,0.0,6.0,156.0,13.0,0.0,25.0,0.0,40.0,0.214286,5.0,9.0,3.0,3.0,14.0,0.0,0.357143,1.0,0.0,0.0,5.0,0.0,13.0,6.0,5.0,7.0,5.0,2.0,224.0,224.0,10.0,1.0,5.0,14.0,33.0,0.0,20.0,1.0,0.166667,20.0,4.0,4.0,36.0,124.0,3.0,5337.0,130.0,40.0,405.0,36.0,2714.0,2245.0,69144.0,0.0,2.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,'Y1'
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,2.0,1.0,11.0,10.0,6.0,130.0,2.0,330.0,322.0,20.0,0.619048,0.0,24.0,232.0,0.0,34.0,0.85,0.888889,33.0,3.090909,3.3,36.0,181.0,3.0,4505.0,221.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,3.0,0.0,'Y0'
1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,5.0,0.666667,3.0,2.0,2.0,0.0,4.0,0.0,0.75,0.0,1.0,5.0,11.0,2.0,1.0,11.0,10.0,6.0,130.0,2.0,330.0,322.0,20.0,0.619048,0.0,24.0,232.0,0.0,34.0,0.85,0.888889,33.0,3.090909,3.3,36.0,181.0,3.0,4505.0,221.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,3.0,0.0,'Y0'
2.0,0.0,1.0,1.0,0.0,7.0,138.0,25.0,0.0,27.0,0.0,30.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.25,2.0,1.0,1.0,8.0,0.0,5.0,4.0,7.0,6.0,0.0,1.0,525.0,517.0,8.0,0.333333,0.0,5.0,18.0,0.0,72.0,0.952381,0.5,71.0,9.0,10.142857,12.0,46.0,1.0,2496.0,76.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,'Y0'
4.0,2.0,5.0,3.0,2.0,6.0,119.0,15.0,0.0,14.0,0.0,26.0,0.5,6.0,10.0,5.0,1.0,14.0,0.0,0.428571,3.0,1.0,0.0,8.0,0.0,5.0,6.0,7.0,17.0,520.0,5.0,264.0,259.0,11.0,0.533333,6.0,6.0,25.0,0.0,28.0,0.94958,0.416667,27.0,3.5,3.857143,9.0,30.0,0.0,710.0,43.0,32.0,399.0,23.0,2996.0,2349.0,53577.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,'Y1'
0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,2.0,5.0,2.0,11.0,2.0,98.0,68.0,4.0,1.0,0.0,3.0,22.0,0.0,10.0,0.666667,0.6,6.0,1.428571,1.2,9.0,50.0,0.0,1207.0,69.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,'Y0'
2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,2.0,5.0,2.0,11.0,2.0,98.0,68.0,4.0,1.0,0.0,3.0,22.0,0.0,10.0,0.666667,0.6,6.0,1.428571,1.2,9.0,50.0,0.0,1207.0,69.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,'Y0'
3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,2.0,0.0,2.0,5.0,2.0,11.0,2.0,98.0,68.0,4.0,1.0,0.0,3.0,22.0,0.0,10.0,0.666667,0.6,6.0,1.428571,1.2,9.0,50.0,0.0,1207.0,69.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,'Y0'
2.0,0.0,0.0,0.0,0.0,4.0,153.0,36.0,0.0,27.0,0.0,31.0,1.0,4.0,8.0,2.0,5.0,8.0,0.0,0.5,0.0,0.0,2.0,14.0,0.0,0.0,5.0,14.0,12.0,0.0,1.0,612.0,612.0,15.0,0.309091,0.0,3.0,29.0,0.0,80.0,0.967949,1.0,80.0,5.714286,5.714286,9.0,50.0,0.0,1393.0,65.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,12.0,0.0,0.0,9.0,6.0,6.0,3.0,3.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,13.0,13.0,0.0,1.0,0.0,'Y0'
1.0,7.0,7.0,1.0,9.0,3.0,20.0,5.0,0.0,6.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.125,0.0,0.0,0.0,13.0,0.0,7.0,3.0,13.0,0.0,0.0,1.0,280.0,280.0,4.0,0.0,0.0,4.0,25.0,0.0,38.0,0.0,1.0,38.0,2.923077,2.923077,4.0,46.0,0.0,2794.0,60.0,48.0,515.0,79.0,3790.0,3254.0,68929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,12.0,1.0,12.0,0.0,1.0,1.0,'Y1'
